-6.935246, 0.814574, 5.572391, 0.737981
5.572391, 0.692025, 5.664303, 9.247462
-6.743763, 9.308737, 5.656643, 9.262781
-6.927586, 0.829892, -6.743763, 9.285759
-0.785049, 5.684098, -0.785049, 5.684098
-0.780759, 5.692678, -0.780759, 5.692678
-0.780759, 5.692678, -0.780759, 5.692678
-0.780759, 5.705548, -0.780759, 5.705548
-0.780759, 5.731287, -0.780759, 5.731287
-1.801616, 0.781118, -1.806245, 4.097540
1.535635, 0.764917, 1.519435, 4.069768
1.561092, 9.270047, 1.537949, 6.775209
-1.820131, 9.283933, -1.787730, 6.789095
-1.805310, 4.100423, -1.801079, 4.428989
1.485988, 4.340149, 1.521242, 4.046837
-1.788388, 6.793817, -1.779927, 6.507555
1.528293, 6.476532, 1.536754, 6.812149
-1.779626, 6.530256, -1.774816, 6.195196
1.510053, 6.086181, 1.524482, 6.493383
-1.780528, 6.200294, -1.775789, 5.925415
-1.775789, 5.925415, -1.607543, 5.752429
1.292916, 5.764278, 1.503815, 5.923045
1.503815, 5.923045, 1.510924, 6.081812
-1.781801, 5.928102, -1.450075, 5.596376
1.495797, 5.917285, 1.068520, 5.599982
1.068520, 5.599982, 1.068520, 5.599982
1.068520, 5.599982, -1.451878, 5.594573
1.485682, 4.342449, 0.925935, 4.585598
0.925935, 4.585598, -1.147580, 4.617680
-1.147580, 4.617680, -1.802730, 4.428564
